"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2948","Blank Email","chromium","2026-09-06","passed","2026-09-06","Login Form Validation","forms/forms-negative.spec.js","",""
"","2330","Validate Genre Options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Structure Validation","dataTable/dataTable-structure.spec.js","",""
"","2058","Scenario Internal Links: Home","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2008","Scenario: Close a Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows - Default Value Validation","tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2002","Multi-Select Heroes","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns - Default Value Validation","dropdowns/dropdowns-validation.spec.js","",""
"","2750","Book Published Descending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","2561","Security Alert","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Scoped Dismiss Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2792","Enter In-Range Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","datePicker/datePicker.spec.js","",""
"","3342","Scoped Dismiss: Low Disk Space Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Button Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3196","Uncheck SMS Alerts","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2620","Book Author Descending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","1732","Scenario Text Links: Long Text","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2644","Search Non-existing Book","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Unsuccessful Search Validations","dataTable/dataTable-search.spec.js","",""
"","1859","Scenario: Switch Back to Original Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows - Default Value Validation","tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","3517","Successful Address","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Address Form","forms/forms-positive.spec.js","",""
"","2216","Disabled Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Button Text Validations","buttons/buttons-validation.spec.js","",""
"","3574","Select City","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Tests > Searchable City","dropdowns/dropdowns.spec.js","",""
"","1667","Right Click Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Button Text Validations","buttons/buttons-validation.spec.js","",""
"","2002","Scenario Radio Button Group","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","1772","Double Click Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Button Text Validations","buttons/buttons-validation.spec.js","",""
"","3353","Enter Out-Range Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","datePicker/datePicker.spec.js","",""
"","2253","Click Bad Request (400)","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > API Links","links/links.spec.js","",""
"","3769","Select All","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Checkbox Group","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3124","Blank Address","chromium","2026-09-06","passed","2026-09-06","Address Form Validation","forms/forms-negative.spec.js","",""
"","2349","Scenario: Calendar Open & Select","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker - Default Value Validation","datePicker/datePicker-validation.spec.js","",""
"","2772","Enter Appointment Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Sibling Date Field","datePicker/datePicker.spec.js","",""
"","5452","Validate New Tab URL and Title","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Assert Tab","tabsAndWindows/tabsAndWindows.spec.js","",""
"","3236","Click Esc Key","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Escape Key Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","1866","Scenario Assert State","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2382","Scenario: Date Range Picker","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker - Default Value Validation","datePicker/datePicker-validation.spec.js","",""
"","2126","Default Value of Scenario Read-only Input","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Default Value Validations","inputFields/inputFields-validation.spec.js","",""
"","2148","Click Not Found (404)","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > API Links","links/links.spec.js","",""
"","2030","Scenario Broken Links","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Default Result Text Validations","links/links-validation.spec.js","",""
"","1765","Scenario Internal Links: About Us","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2207","Select Country options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Options Validation","dropdowns/dropdowns-validation.spec.js","",""
"","3162","Unchecked Terms and Conditions","chromium","2026-09-06","passed","2026-09-06","Account Setup Form Validation","forms/forms-negative.spec.js","",""
"","2173","Scenario: Dynamic Tab Registry","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows - Default Value Validation","tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2888","Custom Priority options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Options Validation","dropdowns/dropdowns-validation.spec.js","",""
"","3992","Book Name Required Validation","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Unsuccessful Add Book Validations","dataTable/dataTable-addBook.spec.js","",""
"","2488","Select Starter","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Radio Button Group","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2560","Cancel Stay Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Default Result Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2194","Check Accept Terms","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Basic Checkbox","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2665","Click Assert Disabled State","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Disabled Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2579","Click Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Double Click Section","buttons/buttons.spec.js","",""
"","2603","Select Read Reports","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","5643","Cancel Book Name Update","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Cancel Edit Validation","dataTable/dataTable-editBook.spec.js","",""
"","2098","Custom Priority","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns - Default Value Validation","dropdowns/dropdowns-validation.spec.js","",""
"","2838","Searchable City options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Options Validation","dropdowns/dropdowns-validation.spec.js","",""
"","1833","Scenario Checkbox Group","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2751","Assert Content Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2328","Select Fruit options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Options Validation","dropdowns/dropdowns-validation.spec.js","",""
"","3544","Click Home","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Internal Links","links/links.spec.js","",""
"","2428","Click Cancel","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Confirm Action Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2482","Scoped Dismiss: Session Expiring Soon Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Button Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2739","Validate Genre filter reduces visible rows to the selected genre only","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Structure Validation","dataTable/dataTable-structure.spec.js","",""
"","1879","Default Value of Scenario Read Value","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Default Value Validations","inputFields/inputFields-validation.spec.js","",""
"","2988","Click Leave","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Cancel Stay Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2749","Search Existing Book Name","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Search Validations","dataTable/dataTable-search.spec.js","",""
"","2497","Default Value","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2350","Scenario Basic Checkbox","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","3185","Password Is Less Than 6 Characters","chromium","2026-09-06","passed","2026-09-06","Account Setup Form Validation","forms/forms-negative.spec.js","",""
"","3269","Enter Start Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Date Range","datePicker/datePicker.spec.js","",""
"","3817","Click And Hold for more than 1.5 sec","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Click Hold Section","buttons/buttons.spec.js","",""
"","2847","Search Existing Book Name With Correct Genre","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Search Validations","dataTable/dataTable-search.spec.js","",""
"","3762","Phone Is Less Than 10 Digits","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","1890","Default Value of Scenario Disabled Input","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Default Value Validations","inputFields/inputFields-validation.spec.js","",""
"","2558","Validate Default Total Rows","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Structure Validation","dataTable/dataTable-structure.spec.js","",""
"","2750","Select All Read Options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2536","Login Section Placeholder","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Placeholder Validations","forms/forms-placeholder.spec.js","",""
"","1923","Get Size Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Default Result Text Validations","buttons/buttons-validation.spec.js","",""
"","2186","Default Value of Scenario Type Movie","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Default Value Validations","inputFields/inputFields-validation.spec.js","",""
"","2588","Focus after pressing Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Tests > Scenario Append Tab","inputFields/inputFields.spec.js","",""
"","5391","Edit ISBN Successfully","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Edit Validations","dataTable/dataTable-editBook.spec.js","",""
"","3328","Select Next Month","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Month Navigation","datePicker/datePicker.spec.js","",""
"","5428","Cancel Author Update","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Cancel Edit Validation","dataTable/dataTable-editBook.spec.js","",""
"","2045","Multi-Select Heroes options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Options Validation","dropdowns/dropdowns-validation.spec.js","",""
"","2850","Click Tab Key","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Escape Key Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2669","Click Go To Home","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Navigate Home Section","buttons/buttons.spec.js","",""
"","2778","Click Home Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Button Links","links/links.spec.js","",""
"","2193","Scenario Text Links: Garbled 1","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","3026","Confirm Action Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2176","Click Hold Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Button Text Validations","buttons/buttons-validation.spec.js","",""
"","2485","Backdrop Click Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2327","Disabled Checkbox","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Disabled Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","1968","Destructive Confirm Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Default Result Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2703","Select Evening","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Date Cards","datePicker/datePicker.spec.js","",""
"","2596","Published Field","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Add Book Modal Placeholder Validations","dataTable/dataTable-addBook.spec.js","",""
"","2569","Type a Movie Name","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Tests > Scenario Type Movie","inputFields/inputFields.spec.js","",""
"","3279","Blank About You","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Address Form","forms/forms-positive.spec.js","",""
"","2072","Scenario External Links: Complete Course","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Target Attribute Validations","links/links-validation.spec.js","",""
"","24604","Click Automation Notes","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > External Links","links/links.spec.js","",""
"","2412","Default Value of Scenario Append Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Default Value Validations","inputFields/inputFields-validation.spec.js","",""
"","1928","Scenario External Links: Automation Notes","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2925","Click Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Right Click Section","buttons/buttons.spec.js","",""
"","2508","Scenario: Sibling-Located Date Fields","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker - Default Value Validation","datePicker/datePicker-validation.spec.js","",""
"","3992","Add New Book","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Add Book Validations","dataTable/dataTable-addBook.spec.js","",""
"","2331","Scenario Sibling Located Controls","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2636","Select Write Reports","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2412","Assert Content Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Default Result Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3077","Book Name Descending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","5456","Close Opened Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Close Tab","tabsAndWindows/tabsAndWindows.spec.js","",""
"","5359","Cancel Published Update","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Cancel Edit Validation","dataTable/dataTable-editBook.spec.js","",""
"","2019","Assert Content Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Button Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","1808","Click Create User (201)","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > API Links","links/links.spec.js","",""
"","2629","Enter Minimum Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","datePicker/datePicker.spec.js","",""
"","3798","Personal Details Form Reset Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Reset Validations","forms/forms-reset.spec.js","",""
"","2900","Scoped Dismiss: Low Disk Space Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2178","Select Country","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns - Default Value Validation","dropdowns/dropdowns-validation.spec.js","",""
"","2716","Select Language","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns Tests > Language Dropdown","dropdowns/dropdowns.spec.js","",""
"","2935","Click Find My Color","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Get Color Section","buttons/buttons.spec.js","",""
"","2454","Book Author Ascending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","1965","Scenario Image Links: Iron Man","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2323","Address Section Placeholder","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Placeholder Validations","forms/forms-placeholder.spec.js","",""
"","1746","Get Color Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Default Result Text Validations","buttons/buttons-validation.spec.js","",""
"","2070","Scenario Scoped Card Controls","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","5315","Cancel Delete Book","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Delete Validations","dataTable/dataTable-deleteBook.spec.js","",""
"","6116","Click Open And Assert","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Assert Tab","tabsAndWindows/tabsAndWindows.spec.js","",""
"","2542","Select Enterprise","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Scoped Card Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","1604","Click No Content (204)","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > API Links","links/links.spec.js","",""
"","3598","Interests Form Reset Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Reset Validations","forms/forms-reset.spec.js","",""
"","2039","Scenario Broken Links: New Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","2182","Click Moved (301)","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > API Links","links/links.spec.js","",""
"","2112","Searchable City","chromium","2026-09-06","passed","2026-09-06","QA Playground - Dropdowns - Default Value Validation","dropdowns/dropdowns-validation.spec.js","",""
"","2081","Click Anchor Text","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Text Links","links/links.spec.js","",""
"","2223","Right Click Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Double Click Section","buttons/buttons.spec.js","",""
"","3145","Click Confirm","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Confirm Action Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","4103","Validate New Book Not Created When Cancel Is Clicked","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Unsuccessful Add Book Validations","dataTable/dataTable-addBook.spec.js","",""
"","2031","Click Broken Image","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Image Links","links/links.spec.js","",""
"","2166","Default Value","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2961","Blank Country","chromium","2026-09-06","passed","2026-09-06","Address Form Validation","forms/forms-negative.spec.js","",""
"","2192","Scenario Button Links: Home Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","1794","Scenario Broken Links: New Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Target Attribute Validations","links/links-validation.spec.js","",""
"","2302","Scenario: Window Popup","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows - Default Value Validation","tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","1707","Scenario Image Links: Iron Man","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Target Attribute Validations","links/links-validation.spec.js","",""
"","1928","Navigate Home Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Default Result Text Validations","buttons/buttons-validation.spec.js","",""
"","2255","Scenario Internal Links","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Default Result Text Validations","links/links-validation.spec.js","",""
"","3127","Successful Interests Form","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Interests Form","forms/forms-positive.spec.js","",""
"","2675","Click Broken Link Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Button Links","links/links.spec.js","",""
"","3337","Clearing Search Restores All Rows And Resets Pagination","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Search State Validation","dataTable/dataTable-search.spec.js","",""
"","3348","Blank Date Of Birth","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","1980","Disabled Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Default Result Text Validations","buttons/buttons-validation.spec.js","",""
"","1993","Scenario Broken Links: Same Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","3186","One Interest selected","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Interests Form","forms/forms-positive.spec.js","",""
"","2331","Scenario External Links","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Default Result Text Validations","links/links-validation.spec.js","",""
"","2617","Enter Return Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Sibling Date Field","datePicker/datePicker.spec.js","",""
"","1814","Scenario Text Links: Anchor Text","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","3214","Click Assert Date","chromium","2026-09-06","passed","2026-09-06","QA Playground - Date Picker Tests > Scenario: Dynamic Datet","datePicker/datePicker.spec.js","",""
"","2934","Click And Hold for less than 1.5 sec","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Click Hold Section","buttons/buttons.spec.js","",""
"","2829","Invalid Email","chromium","2026-09-06","passed","2026-09-06","Login Form Validation","forms/forms-negative.spec.js","",""
"","2063","Scenario Checkbox Group","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","1823","Click Hold Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Default Result Text Validations","buttons/buttons-validation.spec.js","",""
"","2996","Blank Interest","chromium","2026-09-06","passed","2026-09-06","Interest Form Validation","forms/forms-negative.spec.js","",""
"","2670","Select Selenium","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Checkbox Group","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","1792","Scenario Radio Group","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","5938","Edit Book Name Successfully","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Successful Edit Validations","dataTable/dataTable-editBook.spec.js","",""
"","2821","Low Disk Space","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Scoped Dismiss Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","4759","Scenario: Open Tab A","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Sibling Tabs","tabsAndWindows/tabsAndWindows.spec.js","",""
"","2127","Get Coordinates Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons - Button Text Validations","buttons/buttons-validation.spec.js","",""
"","3371","Click New Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Broken Links","links/links.spec.js","",""
"","1867","Scenario Disabled","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2552","Scoped Dismiss: Security Alert Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3626","Successful Account Setup","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Account Setup Form","forms/forms-positive.spec.js","",""
"","3637","Blank Last Name","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","3268","Scenario: Click Tab B Focus","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Dynamic","tabsAndWindows/tabsAndWindows.spec.js","",""
"","3085","Click Inside Of Modal","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Backdrop Click Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2812","Blank Personal Details","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","2364","Book Genre Ascending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","1175","Scenario: Click Tab C Focus","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Dynamic","tabsAndWindows/tabsAndWindows.spec.js","",""
"","2222","Account Setup Section Placeholder","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Placeholder Validations","forms/forms-placeholder.spec.js","",""
"","3468","Blank Gender","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","2709","Scoped Dismiss: Session Expiring Soon Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2765","Select Business","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Radio Button Group","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3054","Check Weekly Digest","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2563","Double Click Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Right Click Section","buttons/buttons.spec.js","",""
